id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
374,27,male,18098.79882,9.803600852,nodebt,10,10,7,57,4.043051268
375,24,female,32949.88738,10.40274312,yesdebt,5,10,8,36,3.583518938
376,24,male,8748.270324,9.076611283,yesdebt,4,3,10,20,2.995732274
377,23,female,20919.74136,9.948448555,yesdebt,4,10,2,10,2.302585093
378,26,female,8132.625585,9.003639101,nodebt,8,7,9,21,3.044522438
379,19,female,17416.14877,9.765153145,nodebt,10,6,6,93,4.532599493
380,26,male,7311.238225,8.897167926,yesdebt,10,2,3,52,3.951243719
381,18,female,1980.872288,NA,yesdebt,10,10,6,53,3.970291914
382,23,female,3455.214939,NA,nodebt,10,8,4,50,3.912023005
383,24,female,21937.85247,9.995968847,yesdebt,2,9,5,13,2.564949357
384,20,male,15608.90616,9.655596938,yesdebt,10,10,8,29,3.36729583
385,27,male,18081.7984,9.802661098,nodebt,3,9,4,97,4.574710979
386,23,male,1481.854332,NA,nodebt,10,10,9,83,4.418840608
387,18,male,13837.1647,9.535113346,yesdebt,1,10,5,52,3.951243719
388,27,male,15783.83534,9.666741615,yesdebt,6,9,7,78,4.356708827
389,27,male,28209.38295,10.24740993,nodebt,10,8,1,99,4.59511985
390,27,female,9419.747314,9.150563543,nodebt,1,4,1,54,3.988984047
391,18,female,21402.82579,9.971278238,nodebt,6,10,4,39,3.663561646
392,25,female,14770.99169,9.600420516,yesdebt,10,6,9,3,1.098612289
393,21,female,22439.48888,10.01857758,nodebt,10,7,3,2,0.693147181
394,23,female,16323.99685,9.700391504,nodebt,4,10,7,6,1.791759469
395,27,female,16247.07331,9.695668067,yesdebt,4,8,1,86,4.454347296
396,21,female,13679.31023,9.523639768,yesdebt,4,10,6,92,4.521788577
397,25,male,15703.80111,9.661658071,nodebt,10,10,6,81,4.394449155
398,26,female,15686.8176,9.660575995,nodebt,8,8,8,55,4.007333185
399,25,female,13627.48666,9.51984411,nodebt,10,10,3,91,4.510859507
400,20,male,13823.3903,9.534117385,nodebt,10,10,2,41,3.713572067
401,20,female,21800.62623,9.989693974,nodebt,5,10,4,71,4.262679877
402,25,male,13511.8435,9.511321876,nodebt,7,10,8,63,4.143134726
403,22,male,8316.467726,9.025992891,nodebt,9,10,10,80,4.382026635
404,24,female,14243.80188,9.564077135,yesdebt,9,7,10,56,4.025351691
405,20,male,4854.894085,8.487742565,yesdebt,10,4,6,86,4.454347296
406,27,male,28749.78593,10.2663856,yesdebt,1,10,3,87,4.465908119
407,22,female,34974.7222,10.46238086,nodebt,10,7,8,13,2.564949357
408,27,female,14798.34959,9.602270939,yesdebt,10,10,7,37,3.610917913
409,24,female,15056.26064,9.619549173,nodebt,10,10,2,93,4.532599493
410,20,female,7146.279199,8.874347109,nodebt,2,10,5,53,3.970291914
411,27,female,17457.87595,9.76754617,yesdebt,10,2,1,28,3.33220451
412,24,male,22836.7262,10.03612532,nodebt,10,10,5,25,3.218875825
413,25,female,21245.68827,9.963909249,nodebt,10,10,7,70,4.248495242
414,25,female,14938.74826,9.611713671,nodebt,5,8,2,98,4.584967479
415,20,male,25068.53997,10.12936895,yesdebt,10,8,5,11,2.397895273
416,27,male,29134.67769,10.27968442,nodebt,10,8,10,70,4.248495242
417,20,male,12507.62299,9.434093577,nodebt,5,6,6,1,0
418,19,female,18415.7912,9.820963793,yesdebt,6,8,8,78,4.356708827
419,24,female,24236.60182,10.09561924,nodebt,4,10,2,65,4.17438727
420,21,female,12702.70308,9.449570091,yesdebt,10,10,4,64,4.158883083
421,22,male,16062.15058,9.684220887,yesdebt,10,1,4,88,4.477336814
422,22,female,6150.120001,8.724226873,yesdebt,10,10,7,96,4.564348191
423,27,male,7958.025121,8.981936148,nodebt,10,10,10,64,4.158883083
424,27,male,4109.067382,NA,yesdebt,10,10,9,34,3.526360525
425,18,male,9479.604934,9.156897921,nodebt,10,1,4,77,4.343805422
426,22,male,10777.14602,9.285183061,yesdebt,10,3,7,2,0.693147181
427,23,male,23530.48662,10.06605216,yesdebt,1,10,8,19,2.944438979
428,27,male,6243.566284,8.739306818,yesdebt,10,10,7,52,3.951243719
429,24,female,14319.52041,9.569378949,nodebt,7,10,1,91,4.510859507
430,27,female,11672.142,9.364960256,nodebt,10,10,7,93,4.532599493
431,26,male,11932.08464,9.386986239,yesdebt,10,1,6,10,2.302585093
432,19,female,16107.82744,9.687060609,yesdebt,10,10,1,61,4.110873864
433,22,female,27020.07608,10.20433543,nodebt,3,4,10,98,4.584967479
434,18,female,5752.604867,8.657408052,yesdebt,10,10,2,18,2.890371758
435,25,female,20412.68815,9.923911955,yesdebt,8,10,1,45,3.80666249
436,19,male,9450.57487,9.153830851,yesdebt,8,4,7,14,2.63905733
437,23,female,5964.133508,8.693519061,yesdebt,10,3,5,78,4.356708827
438,20,male,21778.62654,9.988684334,yesdebt,4,10,3,69,4.234106505
439,20,female,4725.437315,8.460715389,nodebt,10,6,6,3,1.098612289
440,25,male,7390.373734,8.907933586,nodebt,2,2,8,52,3.951243719
441,26,male,23092.12395,10.04724688,nodebt,10,1,10,43,3.761200116
442,24,male,14144.0671,9.557050529,yesdebt,2,2,7,1,0
443,23,male,27645.41512,10.22721517,nodebt,1,10,6,74,4.304065093
444,23,male,36670.76292,10.50973507,nodebt,10,4,3,62,4.127134385
445,25,female,16590.40383,9.716579725,yesdebt,10,10,5,49,3.891820298
446,27,female,21084.5572,9.956296165,yesdebt,10,10,6,44,3.784189634
447,22,female,15906.68151,9.67449452,yesdebt,3,5,2,45,3.80666249
448,24,female,10497.02539,9.2588472,yesdebt,3,7,1,52,3.951243719
449,26,female,9256.153879,9.133043894,yesdebt,10,10,7,44,3.784189634
450,27,male,23610.7655,10.06945805,nodebt,10,2,4,35,3.555348061
451,27,male,20833.50962,9.944318009,yesdebt,10,10,2,33,3.496507561
452,24,male,18776.06816,9.840338368,nodebt,7,10,7,29,3.36729583
453,18,female,22111.71643,10.0038629,nodebt,8,10,7,97,4.574710979
454,23,male,5931.481044,8.688029215,nodebt,10,10,2,27,3.295836866
455,21,female,6219.173338,8.735392273,nodebt,10,10,10,79,4.369447852
456,24,male,16240.1295,9.695240588,nodebt,2,10,5,78,4.356708827
457,27,male,19325.6638,9.869189222,yesdebt,10,10,9,20,2.995732274
458,25,female,24206.45787,10.09437473,yesdebt,10,7,1,36,3.583518938
459,20,male,26816.39911,10.19676889,nodebt,7,10,6,42,3.737669618
460,21,female,16457.50328,9.708536779,yesdebt,10,6,10,64,4.158883083
461,24,male,6191.341141,8.730907005,nodebt,10,6,10,21,3.044522438
462,25,male,5379.781894,8.590403112,yesdebt,10,10,5,96,4.564348191
463,25,male,7266.330588,8.89100671,yesdebt,10,10,7,34,3.526360525
464,20,female,26155.93008,10.17183122,nodebt,6,10,9,59,4.077537444
465,26,female,18234.88217,9.811091641,nodebt,10,6,9,29,3.36729583
466,24,male,26922.5269,10.20071865,yesdebt,9,3,1,29,3.36729583
467,19,female,9554.277711,9.164744261,yesdebt,7,10,8,82,4.406719247
468,24,female,14581.75696,9.587526503,nodebt,5,10,5,17,2.833213344
469,22,female,20094.58906,9.908205857,yesdebt,10,10,6,53,3.970291914
470,22,male,17855.06607,9.79004256,yesdebt,6,10,10,12,2.48490665
471,25,male,5595.071597,8.629641417,nodebt,9,10,5,24,3.17805383
472,21,male,3111.577411,8.042885083,nodebt,9,8,4,30,3.401197382
473,19,female,4562.979065,NA,nodebt,10,10,6,14,2.63905733
474,24,male,20201.59453,9.913516818,yesdebt,10,10,7,39,3.663561646
475,18,male,19779.67076,9.89240996,nodebt,9,10,10,52,3.951243719
476,27,male,14952.67572,9.612645541,nodebt,10,1,7,80,4.382026635
477,20,male,31279.04366,10.35070362,nodebt,6,10,2,33,3.496507561
478,25,female,17210.31184,9.753264009,nodebt,10,10,8,63,4.143134726
479,20,male,11028.27033,9.308217284,nodebt,9,10,2,85,4.442651256
480,19,female,24361.72976,10.10076873,yesdebt,10,1,6,14,2.63905733
481,27,female,23033.204,10.04469211,nodebt,10,10,9,69,4.234106505
482,20,male,9346.882442,9.142798138,nodebt,10,8,1,45,3.80666249
483,21,female,15548.51401,9.651720351,yesdebt,9,10,9,87,4.465908119
484,23,male,22099.41,10.00330619,nodebt,10,7,10,89,4.48863637
485,27,female,22608.64359,10.02608757,nodebt,5,6,4,57,4.043051268
486,19,male,13936.19188,9.542244467,nodebt,1,10,9,82,4.406719247
487,25,male,4715.325927,8.458573318,yesdebt,10,10,9,34,3.526360525
488,18,female,28289.31885,10.25023959,nodebt,10,10,7,68,4.219507705
489,24,male,16092.61245,9.686115591,nodebt,10,1,2,63,4.143134726
490,22,female,11285.08938,9.331237609,nodebt,5,10,1,29,3.36729583
491,19,male,12548.60955,9.437365146,nodebt,5,4,7,45,3.80666249
492,22,male,11513.5016,9.351275677,nodebt,10,6,2,96,4.564348191
493,22,male,1337.417606,7.198495874,yesdebt,6,10,6,66,4.189654742
494,27,female,13629.68623,9.520005504,nodebt,10,10,10,49,3.891820298
495,18,male,22910.52601,10.03935174,nodebt,10,10,6,46,3.828641396
496,19,female,33285.13643,10.41286622,nodebt,10,6,1,43,3.761200116
497,23,male,10712.42385,9.279159454,nodebt,3,8,9,18,2.890371758
498,18,male,13487.28999,9.509503039,nodebt,2,10,10,56,4.025351691
499,19,male,20258.00673,9.916305388,yesdebt,10,10,3,11,2.397895273
500,24,male,13662.97906,9.522445195,yesdebt,2,10,3,11,2.397895273
501,19,male,10705.864,9.278546908,nodebt,10,7,2,95,4.553876892
502,20,female,12332.48769,9.419992335,nodebt,5,3,3,3,1.098612289
503,21,female,16783.23319,9.728135642,yesdebt,6,10,9,64,4.158883083
504,27,male,2933.617341,NA,yesdebt,4,10,8,70,4.248495242
505,26,female,9857.655303,9.19600362,yesdebt,10,3,3,96,4.564348191
506,25,female,16036.05423,9.682594856,yesdebt,7,10,3,86,4.454347296
507,21,male,19005.47146,9.852482188,yesdebt,4,10,2,4,1.386294361
508,24,male,7154.497058,8.875496397,yesdebt,10,8,2,57,4.043051268
509,18,female,10212.63363,9.231380824,yesdebt,9,10,7,54,3.988984047
510,25,male,1504.122225,7.315964768,nodebt,3,1,10,87,4.465908119
511,22,female,18703.88402,9.836486483,nodebt,7,10,5,51,3.931825633
512,25,female,20063.8766,9.906676293,yesdebt,10,10,7,1,0
513,19,male,14407.03991,9.575472249,yesdebt,10,10,3,38,3.63758616
514,25,female,15223.69253,9.630608212,yesdebt,6,10,5,74,4.304065093
515,19,male,5096.795914,NA,nodebt,4,6,7,100,4.605170186
516,22,male,26307.87217,10.1776235,yesdebt,10,2,5,82,4.406719247
517,27,female,12574.2437,9.43940585,nodebt,10,10,2,84,4.430816799
518,20,female,10205.51093,9.230683141,yesdebt,2,10,5,47,3.850147602
519,27,female,15157.29753,9.62623738,nodebt,2,10,10,56,4.025351691
520,19,female,19821.05844,9.894500209,nodebt,5,10,5,13,2.564949357
521,19,male,27589.48013,10.22518982,yesdebt,10,6,9,49,3.891820298
522,19,female,18108.46398,9.804134731,yesdebt,3,10,4,35,3.555348061
523,18,female,6000.829872,8.699653051,yesdebt,10,4,1,81,4.394449155
524,25,male,14365.69704,9.572598493,nodebt,10,10,3,95,4.553876892
525,20,female,15860.34005,9.671576935,nodebt,3,10,4,92,4.521788577
526,25,male,16313.9583,9.699776358,yesdebt,10,10,8,38,3.63758616
527,21,male,22875.55316,10.03782407,yesdebt,10,10,2,25,3.218875825
528,20,female,14301.88229,9.568146436,yesdebt,6,4,6,12,2.48490665
529,19,female,8745.720379,9.07631976,yesdebt,9,8,8,96,4.564348191
530,22,female,26140.8997,10.17125641,yesdebt,10,3,1,99,4.59511985
531,21,female,36962.18035,10.51765052,yesdebt,10,6,6,1,0
532,20,female,12597.0788,9.441220225,nodebt,8,6,3,54,3.988984047
533,27,female,22520.56563,10.0221842,nodebt,10,4,9,37,3.610917913
534,19,male,23659.30287,10.07151167,nodebt,10,10,9,94,4.543294782
535,25,female,22360.76874,10.01506331,yesdebt,5,5,7,92,4.521788577
536,25,male,11750.27825,9.3716322,yesdebt,4,9,7,60,4.094344562
537,27,male,20316.01869,9.919164952,yesdebt,6,10,8,45,3.80666249
538,19,female,24816.40836,10.11926034,yesdebt,2,10,3,62,4.127134385
539,23,female,38911.22029,10.56903793,yesdebt,10,1,8,6,1.791759469
540,21,female,18197.35253,9.809031397,yesdebt,1,3,6,91,4.510859507
541,24,male,15572.36921,9.653253418,nodebt,1,7,4,51,3.931825633
542,18,male,7410.575103,8.910663327,yesdebt,1,2,7,25,3.218875825
543,24,male,15107.19676,9.622926516,yesdebt,6,10,8,36,3.583518938
544,21,male,20648.11052,9.935379094,nodebt,10,1,3,4,1.386294361
545,20,male,20325.55453,9.919634217,yesdebt,10,4,10,76,4.33073334
546,24,female,7750.535,8.955517152,yesdebt,2,10,2,71,4.262679877
547,26,male,15038.15772,9.618346098,nodebt,10,10,3,28,3.33220451
548,20,male,6336.515898,8.754084353,yesdebt,10,10,8,5,1.609437912
549,22,female,18251.34972,9.811994314,nodebt,9,3,8,96,4.564348191
550,18,female,15726.61615,9.663109852,nodebt,10,10,4,100,4.605170186
551,19,female,24721.3914,10.1154242,yesdebt,6,10,8,73,4.290459441
552,21,male,16205.11129,9.693081983,nodebt,10,8,6,80,4.382026635
553,24,male,23053.77465,10.04558479,yesdebt,10,6,8,74,4.304065093
554,18,female,19723.2719,9.889554532,nodebt,10,10,9,91,4.510859507
555,21,female,8207.240568,9.01277204,nodebt,10,4,5,89,4.48863637
556,20,male,3069.57763,8.029295251,yesdebt,10,10,3,76,4.33073334
557,18,female,14674.51001,9.593867255,nodebt,10,10,6,19,2.944438979
558,18,female,32562.51866,10.39091717,nodebt,10,10,3,12,2.48490665
559,21,female,21105.90554,9.957308164,nodebt,10,6,6,46,3.828641396
560,26,male,19187.54996,9.862016908,yesdebt,10,9,4,81,4.394449155
561,19,male,20118.02158,9.909371289,nodebt,10,10,6,20,2.995732274
562,27,male,25316.87615,10.13922649,yesdebt,8,6,1,4,1.386294361
563,26,female,28506.49913,10.25788738,nodebt,10,1,5,90,4.49980967
564,22,female,22714.27237,10.03074874,nodebt,3,10,2,25,3.218875825
565,25,male,25334.77571,10.13993326,nodebt,5,7,2,49,3.891820298
566,20,male,23279.95795,10.0553481,yesdebt,10,10,10,44,3.784189634
567,27,female,26232.82523,10.17476678,nodebt,2,6,9,45,3.80666249
568,19,male,24257.65778,10.09648763,yesdebt,8,10,6,39,3.663561646
569,24,male,2205.334725,7.698634579,nodebt,10,7,6,62,4.127134385
570,21,male,8986.982673,9.10353244,yesdebt,10,10,10,47,3.850147602
571,26,male,13086.81575,9.479360571,nodebt,6,7,7,49,3.891820298
572,27,female,14836.19504,9.604825085,yesdebt,10,7,5,90,4.49980967
573,18,female,30706.98639,10.33224548,yesdebt,10,10,1,20,2.995732274
574,18,male,18118.76463,9.8047034,yesdebt,10,8,1,56,4.025351691
575,21,male,23532.66202,10.06614461,yesdebt,10,8,1,51,3.931825633
576,27,male,12830.29492,9.459564444,yesdebt,4,10,7,50,3.912023005
577,22,male,16498.85305,9.711046145,yesdebt,10,10,4,70,4.248495242
578,26,male,13567.80362,9.515454884,nodebt,10,2,10,87,4.465908119
579,20,female,13747.30819,9.528598316,nodebt,7,5,3,68,4.219507705
580,22,female,29315.5438,10.28587316,yesdebt,10,10,4,67,4.204692619
581,22,male,17468.03182,9.768127736,yesdebt,7,10,1,88,4.477336814
582,19,male,17921.57607,9.793760633,nodebt,10,4,8,5,1.609437912
583,26,male,14664.62742,9.593193575,yesdebt,10,1,3,81,4.394449155
584,20,male,10208.13976,9.230940697,nodebt,6,10,4,93,4.532599493
585,25,male,13379.87726,9.50150716,yesdebt,3,10,6,28,3.33220451
586,19,male,5284.940502,8.57261664,yesdebt,10,5,8,93,4.532599493
587,25,female,14843.78923,9.605336823,yesdebt,10,1,6,40,3.688879454
588,19,male,8967.731708,9.101388048,yesdebt,5,8,5,81,4.394449155
589,23,male,24512.70071,10.10694666,nodebt,8,7,7,83,4.418840608
590,27,female,27081.33393,10.20659998,nodebt,8,10,10,40,3.688879454
591,18,female,5636.859005,8.637082275,nodebt,10,3,2,73,4.290459441
592,21,male,4648.573811,8.444315744,nodebt,8,10,10,63,4.143134726
593,25,male,11119.94678,9.316495782,yesdebt,4,6,9,95,4.553876892
594,25,female,14522.43945,9.58345028,yesdebt,2,5,6,34,3.526360525
595,20,female,16024.63768,9.681882672,yesdebt,10,10,10,79,4.369447852
596,26,male,21383.45801,9.970372912,nodebt,10,5,4,36,3.583518938
597,27,male,6871.395998,8.835122567,yesdebt,10,10,9,93,4.532599493
598,23,female,16971.62636,9.739298191,nodebt,10,7,8,23,3.135494216
599,20,male,9888.944558,9.199172701,yesdebt,6,1,7,63,4.143134726
600,18,male,10181.7233,9.228349558,yesdebt,10,8,8,3,1.098612289
601,21,female,19392.85312,9.872659881,nodebt,7,10,7,70,4.248495242
602,26,male,15992.75872,9.679891319,yesdebt,2,10,4,85,4.442651256
603,18,female,20676.46604,9.936751426,nodebt,10,10,10,45,3.80666249
604,23,male,8410.4771,9.037233481,yesdebt,10,2,9,61,4.110873864
605,21,male,15693.89723,9.661027204,yesdebt,10,10,3,59,4.077537444
606,26,female,13572.65444,9.515812345,nodebt,10,10,1,83,4.418840608
607,25,male,23189.10534,10.05143785,nodebt,5,10,7,69,4.234106505
608,23,male,14776.62571,9.600801867,nodebt,10,10,5,49,3.891820298
609,23,male,8624.522542,9.062364883,yesdebt,10,10,10,70,4.248495242
610,18,female,20750.36513,9.940319122,yesdebt,10,10,2,3,1.098612289
611,26,female,19202.51206,9.862796386,yesdebt,10,4,7,67,4.204692619
612,19,female,21523.26683,9.976889807,nodebt,10,10,10,79,4.369447852
613,20,female,16364.37171,9.702861794,nodebt,1,8,9,96,4.564348191
614,18,female,8298.731695,9.023857974,yesdebt,2,10,4,76,4.33073334
615,18,female,3116.830561,8.044571919,nodebt,10,1,10,35,3.555348061
616,18,male,23804.45037,10.07762783,nodebt,10,10,2,68,4.219507705
617,25,male,22481.97907,10.02046934,yesdebt,3,7,1,29,3.36729583
618,19,male,15309.47017,9.636226881,nodebt,10,10,9,53,3.970291914
619,18,male,4158.8802,NA,yesdebt,10,10,8,62,4.127134385
620,24,female,14229.75954,9.563090793,nodebt,10,10,10,37,3.610917913
621,23,male,21552.37103,9.978241114,yesdebt,10,9,5,69,4.234106505
622,19,female,11067.87834,9.311802349,nodebt,6,10,3,26,3.258096538
623,22,male,17493.25022,9.769570384,yesdebt,10,2,2,10,2.302585093
624,18,male,6699.866939,8.809842945,nodebt,10,4,10,56,4.025351691
625,26,female,19108.76547,9.857902434,nodebt,10,10,9,10,2.302585093
626,24,male,4348.0608,8.377485232,yesdebt,1,7,3,73,4.290459441
627,19,male,10585.73906,9.267263003,yesdebt,10,10,8,74,4.304065093
628,21,male,24885.39976,10.12203656,yesdebt,10,10,2,91,4.510859507
629,24,male,13222.63877,9.489685698,yesdebt,10,10,7,74,4.304065093
630,27,female,26367.68686,10.17989456,yesdebt,10,10,3,24,3.17805383
631,20,female,17922.9616,9.793837941,yesdebt,10,5,6,12,2.48490665
632,24,female,24854.76232,10.12080466,nodebt,10,10,3,12,2.48490665
633,22,female,14467.64989,9.579670394,yesdebt,9,10,1,49,3.891820298
634,25,male,20448.4774,9.925663704,yesdebt,10,2,8,85,4.442651256
635,23,male,19266.10401,9.866102562,nodebt,10,10,7,87,4.465908119
636,22,male,11948.74473,9.388381508,nodebt,10,5,1,21,3.044522438
637,22,male,27768.20346,10.23164688,nodebt,10,10,4,62,4.127134385
638,19,male,22124.06244,10.00442109,yesdebt,10,3,5,89,4.48863637
639,26,female,8403.43918,9.036396327,nodebt,10,10,4,64,4.158883083
640,20,male,24513.98385,10.106999,yesdebt,10,5,5,4,1.386294361
641,20,female,11163.72106,9.320424609,yesdebt,5,2,9,10,2.302585093
642,26,female,5944.368193,NA,nodebt,10,4,5,4,1.386294361
643,24,female,13225.22341,9.489881149,yesdebt,3,1,4,32,3.465735903
644,27,male,7586.899396,8.934178275,nodebt,6,10,10,68,4.219507705
645,18,male,11737.54393,9.370547867,nodebt,10,9,6,7,1.945910149
646,19,female,10181.62993,9.228340388,yesdebt,6,10,6,55,4.007333185
647,21,male,4550.861924,NA,yesdebt,10,8,2,77,4.343805422
648,18,male,10976.3058,9.30349421,yesdebt,10,4,6,18,2.890371758
649,27,male,22702.9629,10.03025072,yesdebt,10,9,2,59,4.077537444
650,25,female,1520.638614,7.326885666,yesdebt,7,10,10,57,4.043051268
651,25,female,26604.87013,10.18884957,nodebt,8,8,6,77,4.343805422
652,23,female,27236.13513,10.21229987,nodebt,10,10,3,28,3.33220451
653,23,female,7423.835306,8.91245109,nodebt,10,10,3,15,2.708050201
654,20,male,33357.26607,10.4150309,yesdebt,10,10,7,31,3.433987204
655,27,male,6204.679847,8.7330591,nodebt,10,10,5,94,4.543294782
656,18,female,16149.36781,9.689636183,yesdebt,9,10,5,78,4.356708827
657,27,female,11844.54121,9.379622383,nodebt,8,10,3,34,3.526360525
658,24,male,25075.89289,10.12966222,nodebt,10,4,3,57,4.043051268
659,26,female,4972.043211,8.511586143,yesdebt,1,10,3,83,4.418840608
660,25,male,11304.36338,9.33294407,nodebt,8,3,10,5,1.609437912
661,19,male,3092.448872,8.036718571,yesdebt,2,10,2,62,4.127134385
662,21,female,21705.71653,9.985330939,nodebt,10,8,3,71,4.262679877
663,21,female,19579.00106,9.882212896,yesdebt,4,4,4,62,4.127134385
664,25,female,13967.13993,9.544462702,nodebt,10,7,6,37,3.610917913
665,18,female,8568.090613,9.055800188,nodebt,7,10,4,52,3.951243719
666,27,male,7213.927551,8.883768819,nodebt,10,1,8,99,4.59511985
667,22,female,15733.33725,9.663537132,yesdebt,10,10,9,8,2.079441542
668,18,male,3811.557373,8.245793144,yesdebt,10,10,9,73,4.290459441
669,18,female,31458.2696,10.35641717,yesdebt,10,10,6,81,4.394449155
670,27,male,6184.110071,8.729738389,nodebt,10,10,5,10,2.302585093
671,21,female,14407.03414,9.575471848,nodebt,5,4,8,23,3.135494216
672,26,male,10200.55436,9.230197347,nodebt,10,10,6,59,4.077537444
673,23,female,12925.77966,9.466979019,yesdebt,10,10,4,86,4.454347296
674,20,male,14359.63833,9.572176656,nodebt,9,10,10,68,4.219507705
